views,likes,comments,watch_duration,shares,title_length,description_length,edge_intensity,color_histogram,spectral_entropy,audio_intensity,engagement_score
63,9,1,61.96260105724793,0,6,496,0.1674184701964848,0.5127790763971876,0.6541753846533673,0.1140547933098568,0
58,11,1,53.04685507185913,2,58,191,0.3469398188795771,0.5740372490613528,0.46207768262737065,0.35161802922346064,1
52,11,3,64.81580024897625,0,90,925,0.19115098526632984,0.6760732501223263,0.35190843729843363,0.19346493778520135,1
51,7,0,78.75782258682335,0,20,463,0.12100697191181026,0.949590754644936,0.40483126855004126,0.234675892180655,0
54,9,4,74.30349896096581,0,42,690,0.25103004722147493,0.8983736720740574,0.6443872285389801,0.6077931056023763,1
48,15,2,62.66339745317852,3,48,641,0.09776969683396104,0.8062712469754978,0.42569473871410346,0.7349972534700204,1
54,13,1,68.42583480467599,0,10,154,0.5293146652337403,0.7375241366023657,0.6898111460924647,0.8481531555179045,1
43,10,2,65.62349657658508,0,85,452,0.09131761415623092,0.5607255935537633,0.39475939120337145,0.40894725130157816,1
40,11,3,55.988796906982664,0,21,757,0.1791507363462683,0.8424904589409883,0.4525967692924628,0.35001261373434145,1
52,5,2,42.01503280127221,1,56,112,0.44583278758982237,0.795843216674151,0.5186776993167699,0.4886584073046325,0
53,4,1,69.903390311013,1,95,633,0.11754778559519508,0.6838116142841937,0.4096433037221453,0.8535019278322508,0
42,6,3,78.77510160764541,1,10,907,0.20686266336902906,0.7740363703429108,0.5141578227234267,0.685747383406108,1
62,12,5,69.76087114775068,0,8,496,0.2879291632310534,0.6662427574931871,0.57063080253196,0.3003128509226163,1
44,9,2,100.0,1,72,829,0.3154867239376513,0.7532478965016035,0.48786049981753327,0.4286295236148213,1
52,7,3,61.06322959950125,0,91,198,0.21926620811463451,0.7987000564537893,0.6425444513868253,0.18347832183206658,0
55,7,4,69.371720328167,0,90,798,0.22410259308875197,0.7522568585397384,0.41294007541456995,0.9150540234118739,0
47,12,3,77.29145741337851,1,57,767,0.4426251817071262,0.7271596884704411,0.5578040913808913,0.6589092108991973,1
50,10,0,76.61051697543903,0,55,587,0.1457403218072598,0.16623446663165506,0.6201941030134102,0.09004831955680936,0
38,14,1,66.16159844828475,1,92,589,0.11614534260363371,0.73156223670486,0.449595977237031,0.955872821133013,1
42,6,4,69.18675017244621,0,73,903,0.15308423432134408,0.9043867973074695,0.7563587372261089,0.27288935080754106,1
58,13,6,68.750113742083,0,40,681,0.2496586691663296,0.7174299859651909,0.5545871333804429,0.4656077930203335,1
52,13,2,80.24896021669142,0,7,661,0.22304880263294732,0.5007756859029727,0.5655504573428195,0.8037488486444819,1
51,13,3,59.576478803210314,0,60,151,0.6115138740227067,0.8632547239556848,0.4554402242210954,0.21294555137281002,1
71,12,0,33.49386752919077,2,16,692,0.23546091034727146,0.809971950551926,0.4482927528879628,0.6445905523180524,0
43,6,3,64.8532952703995,0,27,770,0.3562624450768061,0.7889995883827012,0.5414034382512736,0.7635403828598707,1
53,8,1,95.3177100186948,0,63,97,0.33295766426121054,0.5282075957353481,0.36237407531571253,0.8700536045320316,0
40,9,0,82.0192178654173,0,65,386,0.30284806214294957,0.7067515851277367,0.44075534657622056,0.19769518339032022,1
42,8,1,46.47053934880963,2,20,608,0.1579089515501499,0.7263209963034424,0.6644726872243272,0.19950427301460938,1
66,14,4,80.1264901635251,0,54,606,0.7189478066887931,0.6908189547969595,0.537047446939732,0.9593970261089247,1
55,5,2,73.12648251686306,1,40,974,0.23208112640408837,0.8237313637445626,0.35290947176344556,0.48527751267463526,0
57,10,2,64.37599616286144,0,76,532,0.07423421043042137,0.8240979693909313,0.5729810423287154,0.40347324523646744,1
44,7,3,53.8281946824976,1,70,872,0.13337914887610078,0.7066113171911538,0.3876668628596017,0.18398876891840565,1
51,13,4,57.79614298619522,1,67,779,0.21951973303465644,0.7691226878644516,0.4217735744904391,0.7792821429579783,1
42,10,4,61.60097380591929,2,97,774,0.15980113970714893,0.6993505634236634,0.46190076263598806,0.5672321114379097,1
45,8,2,97.52876728318665,0,92,884,0.048835354494376,0.5942026526567258,0.511975292421597,0.6466969431469778,1
62,13,4,79.60157619944998,0,62,870,0.0692967714468574,0.43386090776988434,0.6094797429335423,0.8833677561359414,1
54,6,5,59.35620513153321,1,56,833,0.45664489691125143,0.8562139919862651,0.5191225104464564,0.03638369039295297,1
48,10,4,61.86997214885484,0,38,574,0.29072122622400187,0.9718222328964631,0.4692469998140453,0.5021809979305593,1
47,6,2,69.4382720778768,1,47,789,0.10988634250428976,0.5716529204739652,0.32939068137795224,0.7744000813030504,0
41,10,1,63.50234959075338,1,11,834,0.1632936150088291,0.700598290105401,0.5191338798492289,0.5139372297375931,1
50,10,5,70.23519063082865,1,82,204,0.23154426289987903,0.8782808351018466,0.5779680906483528,0.6213228048745086,1
55,9,2,67.81400608978679,1,27,585,0.2832912389707927,0.4373138171423384,0.4161713683046914,0.9693395821196533,1
59,11,4,71.45906737116701,0,64,505,0.1361874855661858,0.8759882402679054,0.572097566444745,0.13514275417480714,1
47,6,4,40.02525288011424,0,74,680,0.08808944219587536,0.6803980834254465,0.43635054252903793,0.4088910046408365,1
52,9,4,82.00435649516356,0,69,931,0.008257532882525722,0.4072025515489333,0.48409484571478506,0.42452046996437687,1
58,17,4,61.59802577287877,1,22,720,0.04819102106341983,0.6336795308483517,0.560835473294225,0.26207936785645825,1
51,10,0,83.60273605317536,1,68,822,0.002948862083636603,0.6175709706438395,0.38114419902454905,0.1946152768949222,1
58,11,1,100.0,0,95,205,0.42015591402055424,0.6359163012067661,0.34498836465113186,0.47263209585691424,1
49,11,3,48.209961823967,2,32,986,0.3299696962348179,0.8356146772910541,0.5146852766869106,0.27102763007161945,1
61,12,4,71.47645520863794,0,83,188,0.31973671449395835,0.6509012974985129,0.5905257592299411,0.7170864553627545,1
45,8,0,63.69883801975763,1,11,571,0.5055707632283558,0.9400667222413414,0.58066246545507,0.4354084327148492,0
54,8,0,75.922191759721,0,5,968,0.3589902984948289,0.8165886107229904,0.5337663521026405,0.8407627869028045,0
38,8,1,38.38979494323111,2,38,919,0.46153482407485236,0.9327246815723294,0.4216967092702787,0.5384907218097121,1
55,13,3,64.62641485047976,0,56,311,0.05905658332736927,0.7954353230483723,0.29182784581617527,0.7936374483751114,1
50,14,2,57.72066610853686,1,72,546,0.15878216244729546,0.680523510507314,0.5073017386133428,0.9958209072791867,1
55,4,0,94.4054307051568,0,36,133,0.04634094280801375,0.49621559965055273,0.5026717440398091,0.49985005862864795,0
39,4,1,97.88953703205681,0,47,879,0.21413811234253313,0.4604904346589056,0.38264910466031415,0.8681090530901312,0
55,15,4,65.70818390990419,2,24,498,0.4568768318717974,0.784793877664997,0.42746718839876463,0.6173533820394408,1
47,10,1,52.79115701581607,0,13,743,0.050802123970466566,0.7838448520421419,0.39270058712239697,0.7482442631072058,1
65,19,1,57.42109168097334,1,74,999,0.15940803796570754,0.819344303163372,0.2503383749581975,0.861966506059212,1
38,7,0,70.58580669699714,0,62,606,0.21213443377210317,0.5779226802604489,0.5066508690949137,0.8069357778884854,0
44,8,4,48.9799776493686,0,45,749,0.37612363071637284,0.47086500504763834,0.35057348284636514,0.15999808750104283,1
50,9,2,77.78587862978328,0,25,84,0.5006757010639507,0.6837538867852581,0.36309023404862867,0.5210778164992762,1
52,7,2,67.05596153551943,0,84,431,0.5885903861473717,0.6066943478499188,0.41097134463743823,0.6602171030746262,0
63,12,1,75.3448908142719,0,69,39,0.24684740398436275,0.8503999268238907,0.2734434232636975,0.07195911281471001,1
44,3,2,75.91592587604705,0,48,375,0.3454424955078141,0.7829648398655226,0.44277779678952045,0.7480739601748425,0
50,10,3,90.69124297030964,0,40,843,0.12148741305063766,0.6886765869364889,0.3600242400490875,0.8282379611669144,1
54,14,1,79.5253470636361,1,22,852,0.2237353453609297,0.9351169436116761,0.45682271690375625,0.005166808014017477,1
54,9,5,74.39437882665734,1,48,209,0.23526555196072746,0.6673850031344599,0.501176036956997,0.9287840224775926,1
54,7,4,73.73867820781548,1,13,242,0.26200273649807027,0.8120870712211102,0.4664494463939633,0.41890929546001865,1
54,17,4,40.32599383345834,2,89,260,0.801087901434572,0.8715942387939399,0.3881475271430019,0.7348146604937831,1
57,8,3,72.69490710476727,0,13,207,0.2641598630866069,0.5365860743065243,0.49327315021921153,0.19409179571688173,0
57,12,2,79.18212380189232,2,80,790,0.3434151945353667,0.8702872605482477,0.3702285820914749,0.7713058710870362,1
57,14,3,68.18168449233379,0,92,676,0.08496513282076794,0.8094521748019812,0.466406758960463,0.6407753871637915,1
50,8,1,94.97235446912453,0,73,75,0.20081651562859165,0.563762094125365,0.5505239133197872,0.47353366992821266,0
44,11,1,47.7190340894512,0,62,960,0.31687766150701874,0.8480524412372579,0.4848585810526118,0.7952098938579307,1
52,11,3,58.902098975168244,0,81,203,0.2383915066087265,0.7114902246605527,0.5377539389375388,0.47311149086465853,1
51,9,2,60.47159769789579,0,39,56,0.03637163472062222,0.4049355187073443,0.6434098870672678,0.8785753394020831,1
48,13,1,70.1389892788336,0,40,862,0.4351248733468132,0.7905259611748027,0.4704987357617237,0.8196448307483102,1
71,15,4,60.302755087998534,3,94,864,0.17895166587574368,0.21384531439740165,0.5025742466936529,0.9655277145220595,1
52,11,3,51.391765212733304,0,66,182,0.17531858115424032,0.7969155037753555,0.6207464444238235,0.3121409316501934,1
51,10,4,64.66324565568488,0,53,721,0.5710650515375818,0.9407588177146555,0.4368079432086699,0.5357571945525027,1
53,9,4,85.22189623241044,1,54,702,0.14631307838705565,0.7248719627028631,0.6014401613020439,0.24132080407563505,1
53,9,1,81.31279346343263,0,99,88,0.17592473553170207,0.4710623853445577,0.4482906066710669,0.3801797932589326,0
57,7,4,59.57625933717497,0,57,463,0.3768767686927198,0.7647076451080009,0.37466362449057566,0.5991222392784649,0
58,9,6,64.39979287632137,1,25,458,0.45559744719974,0.8392566919731278,0.3196899619669421,0.41147799790893247,1
53,9,3,58.33545045158775,0,27,293,0.03263647793916568,0.7996873014062698,0.6872246180239653,0.8357215106359589,1
52,6,4,51.07809276563819,2,15,326,0.14805069115440453,0.708411682916413,0.4666805309697814,0.7899262916931362,1
45,6,1,76.40465424431011,1,44,741,0.31428227859791946,0.9721461508700615,0.26535224641041477,0.38136478505382143,0
67,11,8,50.78326903174844,0,11,751,0.12930751748458577,0.8448112948461481,0.5100706275987479,0.8227513883833543,1
46,10,1,79.94284383264403,2,56,415,0.36744221332845095,0.936965662773011,0.540303687057791,0.21658423645021097,1
48,7,3,97.27963942363652,1,52,429,0.5422113482527402,0.31165749919953645,0.6457665184528808,0.19060508097060003,1
62,12,3,75.63521621767242,0,55,751,0.07130206479448896,0.6347834762617841,0.29223629522941863,0.4281467369909995,1
45,9,2,79.34143975499939,0,87,898,0.15901947208022468,0.6766938920375853,0.6019932216942588,0.4524344972829838,1
47,12,1,78.91421223290864,0,25,368,0.17138425044456881,0.4785409439391241,0.4805097780054285,0.9189952605450764,1
53,11,2,62.66997185374737,0,98,959,0.5764227479619629,0.4317986371345816,0.4152254584189292,0.22854180016687264,1
52,14,4,75.54969532013685,0,11,77,0.382894483481343,0.7645366463604718,0.5421831343237156,0.747234098367665,1
44,10,5,74.68549148577027,0,78,906,0.362371908662087,0.8109871894469672,0.5418923660625369,0.028950277191406748,1
56,6,2,60.61163851985823,0,25,248,0.4454028391882736,0.5400787806538219,0.5089182586566516,0.7978258387772242,0
56,10,3,32.25527243132308,0,67,306,0.13186340831588325,0.9481294401650738,0.5519267527325706,0.3560187662268183,1
56,13,4,54.28122969905023,1,27,53,0.2746325715945531,0.36983359196848725,0.45641390814514293,0.8305925882786359,1
39,8,0,55.86874139901618,2,53,381,0.2998163745381862,0.8891056937010835,0.4569763676971086,0.465779372987702,1
49,9,5,77.5150386939669,0,95,343,0.10695549691513359,0.827558985807695,0.5183584555926474,0.9699232713468987,1
54,12,1,47.81639497675218,0,19,601,0.449371360065601,0.8718896593120292,0.5238805252024198,0.5945882138501338,1
44,7,4,98.06370985176312,0,43,268,0.26951106733871033,0.7016378422758592,0.5312898092754192,0.1828858206033861,1
40,11,6,94.43848807554255,0,61,367,0.1506998291510365,0.7981643701669741,0.394805100227933,0.7870564888437654,1
55,10,1,85.7826974679139,0,49,580,0.15584129411399347,0.9371380071262772,0.4799214398603274,0.29122764942399004,0
58,13,5,62.348857905311625,0,97,73,0.37197535230471873,0.7839930016619493,0.48213098442717445,0.6930669144544404,1
46,15,3,38.821610049596686,1,60,868,0.2721656974577983,0.490002517039711,0.5698011502238816,0.9447210163255612,1
54,13,4,82.48275599007069,2,33,695,0.02487994984391543,0.568734146182165,0.6256458380090802,0.2630818604906092,1
51,10,1,58.78174221308103,1,20,639,0.3274652119267286,0.8786847866673214,0.6297008323245434,0.626813746612724,1
37,10,3,81.81315497020631,0,98,260,0.20017017962858272,0.7516301994009604,0.5817169127732665,0.27782810608529085,1
51,11,3,79.01843354513981,1,11,626,0.2722554731039666,0.5961996149133282,0.5249570756715848,0.8551383282068679,1
36,7,2,63.39926448746764,1,64,178,0.4493347060229675,0.5750369053610894,0.18571908186493385,0.9512746927856032,1
45,12,2,51.697617873152936,0,96,827,0.36866400209785055,0.5372084524081022,0.42214301465736215,0.5386160849919609,1
53,5,4,72.8078102785035,0,25,372,0.23474563934046627,0.44258943894621494,0.4315208266415574,0.0987725419245058,0
54,10,2,46.45453340867375,0,34,329,0.25977427519187496,0.8031364084006248,0.5261637277921667,0.014063244067998193,1
59,10,6,74.21692238932162,0,6,881,0.4801713863611922,0.6997634057878442,0.47506536120997034,0.8291474878317676,1
38,9,1,77.05240702911591,0,18,137,0.13866940478357723,0.43638957150227164,0.5804123950180595,0.9417123052110712,1
50,4,4,60.10720851427738,3,40,204,0.3337897125380991,0.3986333390709162,0.32776303758296876,0.3939808190520293,1
48,11,0,47.45297027538364,1,72,195,0.14051680684307025,0.7629967905458125,0.42332995453741495,0.7941473779627412,1
53,9,5,94.42401838731547,0,41,906,0.11666322112762327,0.8495526175936043,0.4145870663007385,0.6638650456161538,1
55,7,4,61.97790738915697,1,56,895,0.256080872481938,0.4194515779339512,0.3858989186259677,0.4248482412730117,1
53,17,1,66.89078080365614,0,70,167,0.20909106762663784,0.7576333429263302,0.5764793201532422,0.5904628817688728,1
53,8,4,86.37140779749583,1,88,683,0.366719264531512,0.6565815370617081,0.6427548110117378,0.8389645328097184,1
48,8,2,61.47540111774637,1,10,381,0.1453601884147636,0.9362155413658929,0.5317583512782541,0.4535298707641352,1
56,9,3,58.577475666361636,0,43,527,0.3342477655272895,0.9718578940037864,0.44043206240011085,0.40676506969775694,1
44,10,0,100.0,0,22,56,0.22223097933985939,0.6733356159263738,0.5180987385158605,0.4394004224824366,1
52,13,1,59.010036796749205,0,35,202,0.12490958746595457,0.4865865539796658,0.5167020455077145,0.2652671003232391,1
53,14,6,88.2521930079674,0,66,427,0.18338245996516553,0.46443315524218654,0.44523973306449993,0.11078102391717104,1
55,9,2,72.29515072066401,1,9,881,0.2800458368596765,0.7574536619408947,0.4920433365924246,0.44788230649097693,1
51,10,0,71.97848690723954,0,56,622,0.2553732528767979,0.475887070382118,0.6666780017775482,0.8185861220136716,0
54,12,3,62.402048532555476,1,81,857,0.46531977055314455,0.6193533575899302,0.5153341930099741,0.13262187083733457,1
43,9,6,67.00642501600296,0,66,197,0.13370284123879622,0.6204221047090718,0.5570044598954564,0.6440052158673755,1
50,12,2,96.80707390052984,0,69,222,0.480457948017597,0.6625907804899558,0.5599383656370872,0.8395922251734355,1
54,13,1,82.82803318434433,2,10,514,0.06287475925355243,0.742840982248923,0.6586692791378912,0.8748227972218142,1
43,5,3,49.55918611769053,1,57,765,0.4332101912982286,0.6502621583025128,0.5541049958490435,0.8843362728145391,1
47,7,5,55.1287776525114,0,43,354,0.48518313140367014,0.8468893779314552,0.5853919207425583,0.9681891297858068,1
52,12,4,75.74421902258088,1,84,416,0.5285536283940916,0.7599119608735323,0.597656782586044,0.3018164565390762,1
39,8,2,79.58143786943391,1,94,207,0.4378326165805342,0.7654833558224892,0.5618998584097553,0.4983948866048501,1
66,13,2,81.50053439992199,0,17,577,0.3492690344536967,0.7105043822396854,0.2885460104391674,0.06777770585303255,1
72,14,5,68.84806740355828,2,72,577,0.26428690324844845,0.5098879055511238,0.4875609082392098,0.5332250399975252,1
45,8,4,57.259150198597865,0,40,697,0.2643097104650872,0.6193356997271091,0.4807921697193084,0.25804329587621644,1
56,12,4,57.85012770012925,0,14,629,0.16476271461815667,0.6855833381174689,0.3797382756577164,0.9523820089497892,1
43,7,2,35.491205880820104,0,14,137,0.3557415307718756,0.5457066014157566,0.5584778979236653,0.8294790944485863,1
49,11,2,94.50327379885752,2,50,333,0.1856168379325225,0.7484278449727241,0.4674257628590345,0.4181991861204831,1
56,9,1,30.561055269257437,0,31,902,0.16205712151473617,0.49202550519796595,0.4164068929969511,0.7096863249895872,0
42,10,3,66.3783539377114,0,56,655,0.2559715924668201,0.7351811192064595,0.4994573400214881,0.229804017310125,1
46,11,3,43.42710954075028,0,19,228,0.12093177703843654,0.8623177743517338,0.44173936176876705,0.8674037406150291,1
62,13,1,61.23355564981514,0,39,296,0.1908547628620915,0.7356365404869712,0.2499106565314021,0.1706928789920804,1
50,9,0,78.64295625204983,0,94,404,0.47273564558627756,0.5933561063631342,0.3429586141444523,0.38464572886727344,0
68,7,7,35.701623886156355,1,95,355,0.2271225180102105,0.8550774674948688,0.5727698979697414,0.7536714771695154,1
40,5,0,75.2890308339888,0,72,298,0.3677231180509305,0.8625305138634568,0.43646284207930897,0.14808319848344265,0
57,7,3,83.07232843445819,0,16,570,0.17512022115933934,0.815960139590793,0.46332509400504723,0.18841517858602752,0
